gene_id,baseMean,LFC_shrunk,lfcSE,stat,pvalue,padj,LFC_raw,ortholog_ensg,name,description
ENSDARG00000027078,1869.8516015003836,0.0596574227175631,0.0666147691773469,0.913569561463412,0.3609430665822125,0.5228647557107373,0.0637184894702637,ENSG00000115649,CNPPD1,cyclin Pas1/PHO80 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25220]
ENSDARG00000091683,1738.1139314539594,-0.3782463081468472,0.121942250143332,-3.424400108532815,0.000616158316233,0.0033962623426561,-0.4178968093550526,ENSG00000119865,CNRIP1,cannabinoid receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24546]
ENSDARG00000060236,213.523824145713,0.478727612435418,0.1645474172717908,3.410444762394975,0.0006485702019244,0.0035386480719708,0.5445612244033108,ENSG00000175920,DOK7,docking protein 7 [Source:HGNC Symbol;Acc:HGNC:26594]
ENSDARG00000052039,2018.9089275780505,1.085856317457672,0.3191713557310526,4.224738107889483,2.392188061898217e-05,0.0002231231616424,1.225324636540732,N/A,N/A,N/A
ENSDARG00000101106,175.90534488946216,-0.5660257347930548,0.1630144075459223,-3.9576393734304633,7.569412207705915e-05,0.0005907486842709,-0.6266432968324539,N/A,N/A,N/A
ENSDARG00000015559,493.2682185782009,0.4565731535166814,0.1115873540799228,4.418321023419819,9.94706014518072e-06,0.0001064573877048,0.4881141181074874,ENSG00000163430,FSTL1,follistatin like 1 [Source:HGNC Symbol;Acc:HGNC:3972]
ENSDARG00000033852,294.89433274577004,0.2411250860905069,0.098345190987618,2.615817756585489,0.0089014053675393,0.0307998904708297,0.2654999759988973,ENSG00000002822,MAD1L1,mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762]
ENSDARG00000011023,36.87912546972067,-0.0426515100294386,0.1713889884595051,-0.3165951321512701,0.7515508299047746,0.8448832385403906,-0.0870873317186703,ENSG00000154553,PDLIM3,PDZ and LIM domain 3 [Source:HGNC Symbol;Acc:HGNC:20767]
ENSDARG00000069737,1703.1220821477443,-0.4910994481462008,0.115705526613225,-4.587571778298032,4.484312710034232e-06,5.46126050733608e-05,-0.5242846903296595,ENSG00000151615,POU4F2,POU class 4 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9219]
ENSDARG00000103871,378.61617806986106,-0.2243094201559698,0.0826309635228928,-2.837132928640022,0.0045520655762549,0.0178751290625491,-0.2410378314041543,N/A,N/A,N/A
ENSDARG00000005479,2792.37367137983,-0.1843043347031793,0.083465348063046,-2.30101479913777,0.0213907945889288,0.0627224748894453,-0.2000452542457573,N/A,N/A,N/A
ENSDARG00000054799,557.4257698773665,0.0302464041827835,0.0842073661359682,0.3684426967332421,0.7125431657190504,0.8170628479555093,0.0336261340873429,ENSG00000035928,RFC1,replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969]
ENSDARG00000053586,904.8248744640932,-0.236447420518466,0.0850623062296399,-2.9207061387259143,0.0034923907022917,0.014434365593836,-0.2547829996400879,N/A,N/A,N/A
ENSDARG00000094133,2698.6684200303016,0.3085741801640423,0.0717054113450192,4.47687625812253,7.574312078088813e-06,8.510491296477475e-05,0.3225438713863811,N/A,N/A,N/A
ENSDARG00000015803,56.35502952820514,-0.0922191502538364,0.1295886694389391,-0.7828603506302674,0.4337091230649675,0.594059650217583,-0.1216001733108375,N/A,N/A,N/A
ENSDARG00000037739,197.18322167167528,0.2141671230695669,0.1217637748601735,1.9357482884808577,0.05289853712605,0.1271187248922232,0.252422172285765,N/A,N/A,N/A
ENSDARG00000010773,1929.7337073636963,-0.2169886524812353,0.1145530663420542,-2.0611324158395607,0.0392904090231357,0.1011894807046649,-0.2513251807297379,ENSG00000032444,PNPLA6,patatin like phospholipase domain containing 6 [Source:HGNC Symbol;Acc:HGNC:16268]
ENSDARG00000093997,130.05422751751988,0.2599724278080682,0.1255565613239793,2.3021907827381782,0.0213244155469053,0.0625743607498043,0.302311123053463,ENSG00000110108,TMEM109,transmembrane protein 109 [Source:HGNC Symbol;Acc:HGNC:28771]
ENSDARG00000036774,1098.3380399363775,-0.1262789035871078,0.060659684716617,-2.1270558831351045,0.0334154402553047,0.0891209889184967,-0.1330446655301733,N/A,N/A,N/A
ENSDARG00000019838,1226.0353563718545,0.4779902216756972,0.2104133514736861,2.913757261718809,0.0035710746136825,0.0146777280752455,0.5823735728837728,ENSG00000109814,UGDH,UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525]
ENSDARG00000026548,102.34581008486369,0.0424546448720752,0.1281390558318723,0.3591936624984786,0.7194502173131209,0.8218617914358705,0.0569102153031127,ENSG00000155016,CYP2U1,cytochrome P450 family 2 subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:20582]
ENSDARG00000078138,46.80765349025678,0.6802805397359533,0.2464779165226978,3.496483506315349,0.0004714336368557,0.0027188725685885,0.7963888014292781,N/A,N/A,N/A
ENSDARG00000086184,472.4795327933512,-0.3279117165198018,0.0829325460446444,-4.1460993215086495,3.3818717511768906e-05,0.0002977417956527,-0.3461548688620441,ENSG00000204923,FBXO48,F-box protein 48 [Source:HGNC Symbol;Acc:HGNC:33857]
ENSDARG00000078246,26.631918045845204,1.2118901265225892,0.2747190554302047,5.037627389378426,4.7133785894292374e-07,8.09412113970564e-06,1.3127504512197736,N/A,N/A,N/A
ENSDARG00000089345,17.91487339147142,0.3948323022977812,0.3008136899112378,2.105394383337768,0.0352569923119356,0.0929877629377322,0.6243408545923306,N/A,N/A,N/A
ENSDARG00000023678,333.3054240790861,-0.2509701131161366,0.1029190735919828,-2.617844257928337,0.0088487181172422,0.030661475590614,-0.2785911904804161,N/A,N/A,N/A
ENSDARG00000076773,52.83362231462534,1.1410982154758498,0.2629018222914749,5.061728461694326,4.154724816114418e-07,7.271690334594339e-06,1.2378728031228137,ENSG00000163428,LRRC58,leucine rich repeat containing 58 [Source:HGNC Symbol;Acc:HGNC:26968]
ENSDARG00000079377,97.52296680876952,0.2606996808938606,0.1860061620472071,1.7700118924324284,0.0767251596294194,0.1689510005872838,0.364639717554734,ENSG00000236699,ARHGEF38,Rho guanine nucleotide exchange factor 38 [Source:HGNC Symbol;Acc:HGNC:25968]
ENSDARG00000052520,37.78855682852929,1.0256799235621727,0.3864445388211681,3.624720433743218,0.0002892741996794,0.0017985011526578,1.2205271024564095,ENSG00000164023,SGMS2,sphingomyelin synthase 2 [Source:HGNC Symbol;Acc:HGNC:28395]
ENSDARG00000073912,8.394460475410485,3.3519936059569093,0.8546910265828225,4.664090038245284,3.099856438361917e-06,4.0083007049703854e-05,3.7223484877480777,N/A,N/A,N/A
ENSDARG00000003142,431.6088300148648,-0.3681261638568645,0.096167477322421,-4.069181743442746,4.717853584723941e-05,0.000396021884978,-0.3927323065911872,N/A,N/A,N/A
ENSDARG00000098805,483.9492099101454,0.3193813681889808,0.331575712490007,1.8299975688187184,0.0672503023807406,0.1528521664811705,0.6883408176588165,N/A,N/A,N/A
ENSDARG00000002190,2217.3353481320632,0.2604103123825672,0.0859765366565819,3.188866737431444,0.0014283170609858,0.0068696830403403,0.2794645952167146,ENSG00000083937,CHMP2B,charged multivesicular body protein 2B [Source:HGNC Symbol;Acc:HGNC:24537]
ENSDARG00000007734,162.71815524790284,-0.1438307209368877,0.0925918830775558,-1.6271482929914631,0.1037056064217767,0.2121907276055774,-0.1608067652647263,ENSG00000107960,STN1,STN1 subunit of CST complex [Source:HGNC Symbol;Acc:HGNC:26200]
ENSDARG00000094346,16.45917791126448,1.249925432489043,0.3772829708693554,4.130761526634746,3.6156350421822335e-05,0.0003159408124193,1.420422188083406,N/A,N/A,N/A
ENSDARG00000075141,100.6519471206484,-0.525789413190058,0.15668664346841,-3.8194015102375967,0.0001337758597981,0.0009489023292574,-0.5841615563667517,ENSG00000167191,GPRC5B,G protein-coupled receptor class C group 5 member B [Source:HGNC Symbol;Acc:HGNC:13308]
ENSDARG00000091678,337.33132670895384,-0.1365572301397578,0.1020889265513912,-1.4225951875414866,0.1548535398881461,0.2860052540097723,-0.1578271865225916,ENSG00000138785,INTS12,integrator complex subunit 12 [Source:HGNC Symbol;Acc:HGNC:25067]
ENSDARG00000005739,2419.179902759756,-0.29013327117813,0.1311563036622878,-2.4858688406435614,0.0129235586505181,0.0418574005402696,-0.3368075890407357,N/A,N/A,N/A
ENSDARG00000075505,32.35623725714018,-0.0210154111689354,0.1695004917202045,-0.1578045163461783,0.8746108397227619,0.924833153112866,-0.0431646117164488,ENSG00000134247,PTGFRN,prostaglandin F2 receptor inhibitor [Source:HGNC Symbol;Acc:HGNC:9601]
ENSDARG00000033684,0.9972388138771332,0.0447903405735691,0.2119018285448566,0.9581164796943828,0.3380040263776103,,1.517072053145581,ENSG00000165621,OXGR1,oxoglutarate receptor 1 [Source:HGNC Symbol;Acc:HGNC:4531]
ENSDARG00000003046,413.6773617038145,-0.0174764810989686,0.090939718372402,-0.1998958688205186,0.8415620214435939,0.9039848433165264,-0.0200425618309562,ENSG00000154556,SORBS2,sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]
ENSDARG00000061021,183.97606219634105,1.1161221064031568,0.1788196783308122,6.692404124304774,2.195335818959857e-11,1.9028656221262678e-09,1.1644385080072712,ENSG00000164142,FHIP1A,FHF complex subunit HOOK interacting protein 1A [Source:HGNC Symbol;Acc:HGNC:34237]
ENSDARG00000096566,63.5012836664221,0.2603510413055953,0.1582298921163252,1.947902388955849,0.0514266439038233,0.1243774197359129,0.3314198172893159,ENSG00000169621,APLF,aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724]
ENSDARG00000037654,286.88462798735026,0.2772462176767715,0.1315466238327459,2.377243879084204,0.0174425515012007,0.0532984370057996,0.3242927688571452,ENSG00000140650,PMM2,phosphomannomutase 2 [Source:HGNC Symbol;Acc:HGNC:9115]
ENSDARG00000070239,452.06196664865007,0.0075552003513394,0.1066459856290568,0.0725856734612428,0.9421358275667052,0.96689769214169,0.0089420766773035,ENSG00000137812,KNL1,kinetochore scaffold 1 [Source:HGNC Symbol;Acc:HGNC:24054]
ENSDARG00000037406,284.35347026031826,-0.20887552355119,0.1274417885416842,-1.8227795220906835,0.0683367904484066,0.1547205471968203,-0.2518985475511012,ENSG00000157796,WDR19,WD repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:18340]
ENSDARG00000060148,289.9066128304476,0.1821357497464532,0.1487481894257344,1.4130085009443367,0.157653224588963,0.2901543242248212,0.2422332899506631,ENSG00000107957,SH3PXD2A,SH3 and PX domains 2A [Source:HGNC Symbol;Acc:HGNC:23664]
ENSDARG00000093289,11.194796074032691,0.0179361232987502,0.1957205812829541,0.1509017545973184,0.8800532163696715,0.927894830531939,0.07002435990196,N/A,N/A,N/A
ENSDARG00000077721,566.3121370044987,-0.1720143518473992,0.0798354218039279,-2.241814835063425,0.0249733420385135,0.0710184103662235,-0.185824781636598,ENSG00000103550,KNOP1,lysine rich nucleolar protein 1 [Source:HGNC Symbol;Acc:HGNC:34404]
ENSDARG00000101073,37.33764117362433,0.3243664718069442,0.1993471773961291,2.105865796402255,0.0352160114840082,0.0929003879315594,0.4366087359134192,ENSG00000143195,ILDR2,immunoglobulin like domain containing receptor 2 [Source:HGNC Symbol;Acc:HGNC:18131]
ENSDARG00000033789,3046.036153411567,-0.2260527647821569,0.0854379377604312,-2.7801402928721357,0.0054335418878475,0.0206378654401504,-0.2439909271748685,ENSG00000099795,NDUFB7,NADH:ubiquinone oxidoreductase subunit B7 [Source:HGNC Symbol;Acc:HGNC:7702]
ENSDARG00000011876,436.17844353840974,0.2864532055544282,0.1251294783169987,2.5581366108979777,0.0105234742206449,0.0353315792399434,0.3287266029452763,ENSG00000151617,EDNRA,endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179]
ENSDARG00000061952,976.6718849877328,-0.0491729738157637,0.0960494621963647,-0.5337514515612887,0.5935135065982189,0.7295381504154129,-0.0571078742130892,ENSG00000136813,ECPAS,Ecm29 proteasome adaptor and scaffold [Source:HGNC Symbol;Acc:HGNC:29020]
ENSDARG00000096668,196.3444411204521,-0.1402178247550367,0.128011660815468,-1.2202570716942616,0.2223674378154408,0.3728392745005865,-0.1780065791936915,ENSG00000204899,MZT1,mitotic spindle organizing protein 1 [Source:HGNC Symbol;Acc:HGNC:33830]
ENSDARG00000093323,196.3234345759428,-0.517566261067626,0.1624508618153898,-3.657466077744159,0.0002547209577475,0.0016172422922404,-0.5805951257684714,N/A,N/A,N/A
ENSDARG00000069438,364.3674257031245,-0.1321501355319665,0.0925697503851167,-1.4918388876766115,0.1357413866464012,0.2599585976217055,-0.1482600510962851,ENSG00000107954,NEURL1,neuralized E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:7761]
ENSDARG00000100223,1188.7570091392631,0.5471281830512295,0.1241001110371163,4.807830206284452,1.5257726761295849e-06,2.2136332823577173e-05,0.5837678442536064,N/A,N/A,N/A
ENSDARG00000037309,239.7041593589385,-0.0856198481249674,0.0983412070877009,-0.9110899199258682,0.3622479971504484,0.5244340383341121,-0.0990857871664434,ENSG00000059691,GATB,glutamyl-tRNA amidotransferase subunit B [Source:HGNC Symbol;Acc:HGNC:8849]
ENSDARG00000074182,8.449098167618867,0.0243719569454813,0.1950390244909508,0.2040328880426061,0.8383277985132487,0.9020667862406896,0.0895886233477977,N/A,N/A,N/A
ENSDARG00000011299,448.4229312526568,-0.2455579682124418,0.0906892177350427,-2.858628881056669,0.0042547623294175,0.016961219233246,-0.2665251834528933,ENSG00000117475,BLZF1,basic leucine zipper nuclear factor 1 [Source:HGNC Symbol;Acc:HGNC:1065]
ENSDARG00000094433,63.58872310168604,0.8715215371747861,0.3103539772625311,3.6480000517825344,0.0002642895850729,0.0016681473597176,1.021574721831902,N/A,N/A,N/A
ENSDARG00000018460,1817.808554794664,-0.0330901868572216,0.0618817411548323,-0.5433103590307895,0.5869161330972593,0.7251860765393221,-0.03513157386802,ENSG00000139793,MBNL2,muscleblind like splicing regulator 2 [Source:HGNC Symbol;Acc:HGNC:16746]
ENSDARG00000053580,4.476092097690974,0.0572806407788422,0.2073145453307329,0.5552812262930065,0.5787023179224171,0.7187513293305217,0.3263024593023534,N/A,N/A,N/A
ENSDARG00000003701,7.440419554677789,-0.0762089811618107,0.2131799995601771,-0.7034033776018487,0.4818044022283462,0.636355077580339,-0.3904352277212826,N/A,N/A,N/A
ENSDARG00000063270,536.5533159505559,0.089968615050866,0.0991628973062221,0.9500541052824596,0.3420847614494831,0.504063248656773,0.1041014964288139,N/A,N/A,N/A
ENSDARG00000037652,276.1354578553738,-0.0112450038886673,0.1075876906409329,-0.1111617097430987,0.9114881145963954,0.9481660496599724,-0.013820604604049,ENSG00000146576,INTS15,integrator complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:21702]
ENSDARG00000059682,209.43791905666228,-0.298550058985946,0.1416022077862935,-2.4165786117104373,0.0156671427760792,0.0487997366737346,-0.3535813601785884,ENSG00000134802,SLC43A3,solute carrier family 43 member 3 [Source:HGNC Symbol;Acc:HGNC:17466]
ENSDARG00000039424,451.43997385506987,-0.0986423609388431,0.0891881022938481,-1.1523072945909674,0.2491948204962747,0.4046316501340389,-0.1106263244889426,ENSG00000125870,SNRPB2,small nuclear ribonucleoprotein polypeptide B2 [Source:HGNC Symbol;Acc:HGNC:11155]
ENSDARG00000105060,498.8092181012775,-0.8036399452495431,0.1434620835575589,-6.028721991510717,1.6526128369806764e-09,6.65064244242751e-08,-0.8434883974560448,ENSG00000080511,RDH8,retinol dehydrogenase 8 [Source:HGNC Symbol;Acc:HGNC:14423]
ENSDARG00000036494,85.68701436438602,-0.236157537429286,0.1464291868846336,-1.8625801391315613,0.062521360775348,0.1445898123560458,-0.2959006160069561,ENSG00000138780,GSTCD,glutathione S-transferase C-terminal domain containing [Source:HGNC Symbol;Acc:HGNC:25806]
ENSDARG00000079350,837.4574739046282,-0.019514114302105,0.0661340998912817,-0.2969265908846151,0.7665225545970642,0.8555404364034742,-0.0206686467982635,ENSG00000175105,ZNF654,zinc finger protein 654 [Source:HGNC Symbol;Acc:HGNC:25612]
ENSDARG00000078789,463.3742466665048,0.0091376008622307,0.1132095289029615,0.0834419515908286,0.9335001322528372,0.961821923900972,0.011135630561465,ENSG00000164168,TMEM184C,transmembrane protein 184C [Source:HGNC Symbol;Acc:HGNC:25587]
ENSDARG00000052016,591.2217015338127,-0.5183421587061718,0.1121772168758491,-4.9620197085455695,6.976391459412821e-07,1.1314760185338286e-05,-0.5491893482043538,ENSG00000178372; ENSG00000147400,CALML5; CETN2,calmodulin like 5 [Source:HGNC Symbol;Acc:HGNC:18180]; centrin 2 [Source:HGNC Symbol;Acc:HGNC:1867]
ENSDARG00000025233,98.06869385862215,0.0386497745530806,0.1149976555791513,0.3577543683426019,0.7205271421281967,0.8228812125073163,0.0482753686367804,ENSG00000144182,LIPT1,lipoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:29569]
ENSDARG00000076176,272.2856388019963,0.0252910435687799,0.097409100974551,0.2694360308579362,0.7875941623582401,0.8690124342013912,0.029386285021754,ENSG00000106246,PTCD1,pentatricopeptide repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:22198]
ENSDARG00000036755,112.77732550609038,-0.1534210036368984,0.1358801928785808,-1.2763892064368685,0.201817969821223,0.3474694076597369,-0.1988526484182196,ENSG00000164169,PRMT9,protein arginine methyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:25099]
ENSDARG00000069435,51.46343399026861,0.1897191465859919,0.1583693090698268,1.4135223039203495,0.1575022081064925,0.2899918106461198,0.2614578272948308,ENSG00000120051,CFAP58,cilia and flagella associated protein 58 [Source:HGNC Symbol;Acc:HGNC:26676]
ENSDARG00000011983,860.7780110583694,0.1231929233546701,0.1413839389336311,0.9841678883115114,0.3250329717490267,0.4860973167563634,0.1688387276631472,N/A,N/A,N/A
ENSDARG00000059841,526.6511174664437,0.6415908633355605,0.1563101673369323,4.604651536381862,4.131570805994722e-06,5.1079080450497965e-05,0.6941391470604916,ENSG00000171311,EXOSC1,exosome component 1 [Source:HGNC Symbol;Acc:HGNC:17286]
ENSDARG00000078326,498.855902105914,0.1950897864584879,0.0826955654966321,2.456322982052953,0.0140366937499331,0.0447400706094649,0.2101267023636162,ENSG00000071205,ARHGAP10,Rho GTPase activating protein 10 [Source:HGNC Symbol;Acc:HGNC:26099]
ENSDARG00000078659,621.2985981314152,0.2274313138957535,0.1144481606779321,2.164821466207885,0.0304013602441114,0.0828214814018432,0.2611231351525966,N/A,N/A,N/A
ENSDARG00000074379,290.53324956887263,0.0930261533254896,0.1167208890539268,0.8586868964484223,0.3905132817474994,0.5527405063997536,0.1150705305914488,ENSG00000128944,KNSTRN,kinetochore localized astrin (SPAG5) binding protein [Source:HGNC Symbol;Acc:HGNC:30767]
ENSDARG00000053496,567.3273701607409,0.068240362455163,0.0924750659573918,0.761231336896245,0.4465189041047674,0.6046002038783647,0.0772563596747203,ENSG00000046647,GEMIN8,gem nuclear organelle associated protein 8 [Source:HGNC Symbol;Acc:HGNC:26044]
ENSDARG00000018721,697.4634152053795,0.2811651110609565,0.1152848192502016,2.682718472789717,0.0073026436169406,0.0262857401745767,0.3177562606120152,ENSG00000168743,NPNT,nephronectin [Source:HGNC Symbol;Acc:HGNC:27405]
ENSDARG00000095697,5.816387890155108,0.1554022335079543,0.2388310610365471,1.2625004049415407,0.2067687806766865,0.3536004666584111,0.651397690987101,N/A,N/A,N/A
ENSDARG00000014790,1992.90828045616,-0.1592031940328591,0.0954563029401921,-1.7622283299658714,0.0780307273840904,0.1710459566549079,-0.1788909245512276,ENSG00000138757,G3BP2,G3BP stress granule assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:30291]
ENSDARG00000057248,319.718308980076,-0.1778194233092529,0.0827698169487347,-2.2462807799938607,0.0246860288639481,0.0703704976518016,-0.1937018396029894,ENSG00000151466,SCLT1,sodium channel and clathrin linker 1 [Source:HGNC Symbol;Acc:HGNC:26406]
ENSDARG00000016065,23.7171695318178,0.334026162377233,0.2924420878117847,1.8914257985281009,0.0585675274404677,0.137515717585214,0.5917865660647985,N/A,N/A,N/A
ENSDARG00000091912,43.77112218819267,1.0169994740675592,0.2366109264114749,4.899971641702993,9.58504892338343e-07,1.4941436935047567e-05,1.103535520696007,N/A,N/A,N/A
ENSDARG00000016548,1585.7238907616631,-0.0035518762731054,0.0921399503722742,-0.0570717735637461,0.9544880211961316,0.9743345863234572,-0.0058164912758848,N/A,N/A,N/A
ENSDARG00000012763,698.9810324030942,-0.2234811983539917,0.0808482676322719,-2.8790647662676463,0.0039885641356854,0.0160769535420023,-0.2393724495276743,ENSG00000169379,ARL13B,ADP ribosylation factor like GTPase 13B [Source:HGNC Symbol;Acc:HGNC:25419]
ENSDARG00000042688,89.53026165292992,0.0117219876159793,0.1311448460232605,0.0965900811970733,0.9230519337202538,0.9551882546745568,0.0159787897931298,ENSG00000136122,BORA,BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]
ENSDARG00000101291,334.0084551600377,-0.016980567305646,0.0816113690428093,-0.2129123568303216,0.8313953240020558,0.8973820896711512,-0.0188010233098825,ENSG00000153066,TXNDC11,thioredoxin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28030]
ENSDARG00000100782,73.23661064657747,-0.1499049781082795,0.1563638494139461,-1.132779157640248,0.2573070061604292,0.4140534299064424,-0.2162738531426783,ENSG00000057593,F7,coagulation factor VII [Source:HGNC Symbol;Acc:HGNC:3544]
ENSDARG00000017985,355.2573477362219,-0.6987085607501867,0.178859431665577,-4.423670690856659,9.703789757134598e-06,0.0001042782820268,-0.7646835608023136,ENSG00000151470,C4orf33,chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:27025]
ENSDARG00000052677,0.6909657072089815,-0.0236339163945758,0.2210128995459669,-0.4739967396665999,0.635502232180613,,-0.8097050300556038,N/A,N/A,N/A
ENSDARG00000096526,3.621362434709453,-0.0500716584725188,0.2185660699246689,-0.6482514771159311,0.5168223122345319,0.666243537503036,-0.5671442738389879,N/A,N/A,N/A
ENSDARG00000096191,8.792105632206825,-0.0835482436776258,0.2049051188500633,-0.6624797757451654,0.5076637919406195,0.6583340384500969,-0.2841726555169095,N/A,N/A,N/A
ENSDARG00000079062,128.31471694485114,-0.088938067817171,0.1265322816506401,-0.7705048782441252,0.4410004624262486,0.6001146668809201,-0.1159074757373978,N/A,N/A,N/A
ENSDARG00000008131,365.2673687709513,-0.3068458123810009,0.1216946876906433,-2.796468576853365,0.0051664434718735,0.0197597465451663,-0.3468795623269717,ENSG00000182968,SOX1,SRY-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11189]
ENSDARG00000096599,117.9618971443901,-0.0781673753440127,0.210597459478949,-0.6789057398506936,0.4971975886188734,0.6491222421137786,-0.3425589783243452,N/A,N/A,N/A
ENSDARG00000100771,7.8896030640312915,-0.1027605676890938,0.2269038556445988,-0.9857223910372376,0.3242693587132322,0.4853681975603273,-0.6049003424678792,N/A,N/A,N/A
ENSDARG00000052866,1006.5759940994756,-0.0184829775071389,0.1156337088211992,-0.1711910845965094,0.8640735174772103,0.917833264984658,-0.023545532511859,ENSG00000197386,HTT,huntingtin [Source:HGNC Symbol;Acc:HGNC:4851]
ENSDARG00000041575,261.2609107095657,-0.1481094128167051,0.0841718367877986,-1.838269265863117,0.0660227375636016,0.1508590226890215,-0.1628902580527438,ENSG00000174173,TRMT10C,"tRNA methyltransferase 10C, mitochondrial RNase P subunit [Source:HGNC Symbol;Acc:HGNC:26022]"
ENSDARG00000062132,1333.7880750731574,-0.1159633322332718,0.1473716204694068,-0.8999404578610513,0.3681519381123675,0.5303821397104476,-0.1661551660051239,ENSG00000145476,CYP4V2,cytochrome P450 family 4 subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:23198]
ENSDARG00000037646,164.26377073465676,-0.3827437905107269,0.1479663320482727,-2.9741753786017187,0.0029377711491735,0.0125119652093043,-0.4406570584175573,ENSG00000076344,RGS11,regulator of G protein signaling 11 [Source:HGNC Symbol;Acc:HGNC:9993]
ENSDARG00000079332,1.5161143601472271,0.0596474225707734,0.214929028533143,0.9487789793622032,0.3427330351399137,,1.1159472435113535,N/A,N/A,N/A
ENSDARG00000014068,3207.664036947253,-0.391316808722611,0.1298362134280795,-3.35565447649178,0.0007917742349218,0.0041830215943193,-0.4337841646295429,ENSG00000226784; ENSG00000171314,PGAM1; PGAM4,phosphoglycerate mutase family member 4 [Source:HGNC Symbol;Acc:HGNC:21731]; phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]
ENSDARG00000079873,199.37984823310524,-0.3039925445786751,0.1349318479416061,-2.5462461698229832,0.0108888369965028,0.0363160746791045,-0.3540061296747747,ENSG00000164638,SLC29A4,solute carrier family 29 member 4 [Source:HGNC Symbol;Acc:HGNC:23097]
ENSDARG00000018008,18.500710076732947,0.6356038052833819,0.3401001976588029,2.842320526738217,0.004478643937425,0.0176424423990826,0.8382550057532886,ENSG00000138400,MDH1B,malate dehydrogenase 1B [Source:HGNC Symbol;Acc:HGNC:17836]
ENSDARG00000060994,865.4961772910109,-0.0098196596338872,0.1029008899868901,-0.0977715311492118,0.9221137139001554,0.9547970424897988,-0.0114512760798251,ENSG00000109670,FBXW7,F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712]
ENSDARG00000018891,625.338801971991,-0.159788466970452,0.1019044407117221,-1.6733385600902255,0.0942606655316184,0.1970223591974815,-0.1831932729230058,ENSG00000104889,RNASEH2A,ribonuclease H2 subunit A [Source:HGNC Symbol;Acc:HGNC:18518]
ENSDARG00000092604,10.131030070571942,1.0114147884222031,4.627253083688534,2.7004593721270003,0.0069243793674283,0.0251885609487253,1.812017441414791,N/A,N/A,N/A
ENSDARG00000016809,1263.9035280536957,-0.2430132981714523,0.1076380066374495,-2.4393759886187607,0.0147126514837563,0.0464132078469706,-0.272857813770792,ENSG00000165059; ENSG00000142875; ENSG00000072062,PRKACA; PRKACG; PRKACB,protein kinase cAMP-activated catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9382]; protein kinase cAMP-activated catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9381]; protein kinase cAMP-activated catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9380]
ENSDARG00000074776,175.66589067566915,0.7447271127101823,0.3092833973350301,3.299412705372622,0.0009688735575461,0.0049602888343172,0.9054201593632826,N/A,N/A,N/A
ENSDARG00000078233,1833.369585143864,0.169006681502724,0.077555287824751,2.258502737831656,0.0239143340778754,0.0686420290253235,0.1820351465109276,ENSG00000198561,CTNND1,catenin delta 1 [Source:HGNC Symbol;Acc:HGNC:2515]
ENSDARG00000062854,195.24362518983983,-0.0029865704501311,0.1122128488859391,-0.0317555288979739,0.9746670115321328,0.9849481334935452,-0.0041834646524074,N/A,N/A,N/A
ENSDARG00000075599,22.36009613050476,0.0982996536339125,0.1773365256481411,0.7105833428033164,0.4773424682307743,0.632367866182108,0.1904694250838461,ENSG00000164045,CDC25A,cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725]
ENSDARG00000092070,4.980349823964511,0.11118326320289,0.2266507535185865,1.321980372575258,0.1861746867995291,0.3277865784030697,1.0828789794500224,N/A,N/A,N/A
ENSDARG00000007443,149.8984869574066,-0.1716932888675354,0.1067255875768443,-1.728473075790137,0.083903444051832,0.1806557958688355,-0.1979697900539959,ENSG00000155034,FBXL18,F-box and leucine rich repeat protein 18 [Source:HGNC Symbol;Acc:HGNC:21874]
