name,ortholog_ensg,description,stat,baseMean,LFC_raw,LFC_shrunk,pvalue,padj,mouse_ids
HSD17B10,ENSG00000072506,hydroxysteroid 17-beta dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:4800],2.5721033171461385,3205.180097615703,0.2131940486921458,0.1323488170799707,0.0101082721018109,0.1027768921422394,FBgn0021765
TRHDE,ENSG00000072657,thyrotropin releasing hormone degrading enzyme [Source:HGNC Symbol;Acc:HGNC:30748],2.962220564335322,669.8237624334237,0.2388543782462862,0.1755978335476408,0.00305428904813,0.0455097895596368,FBgn0038897; FBgn0285963; FBgn0046253; FBgn0051445; FBgn0263236; FBgn0051343; FBgn0030223; FBgn0051233; FBgn0030222; FBgn0036186
P4HA2,ENSG00000072682,prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547],-1.3459468854931256,1.386722424695566,-1.0311199498129875,-0.004829178411513,0.178319646670729,,FBgn0051021
TRNT1,ENSG00000072756,tRNA nucleotidyl transferase 1 [Source:HGNC Symbol;Acc:HGNC:17341],-0.7149512217054425,277.2576168446073,-0.040066360615687,-0.0190697176013089,0.4746391846608107,0.7910141640597412,FBgn0037369
ACADVL,ENSG00000072778,acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92],4.403404720285658,8216.907921677044,0.2256635973623381,0.2024516551462383,1.0656509733769108e-05,0.000587589689117,FBgn0034432
DERL2,ENSG00000072849,derlin 2 [Source:HGNC Symbol;Acc:HGNC:17943],-0.2550754003492038,746.7296069396021,-0.0127758631187413,-0.0065982811493309,0.7986648635387773,0.940153041318982,FBgn0038438
NDE1,ENSG00000072864,nudE neurodevelopment protein 1 [Source:HGNC Symbol;Acc:HGNC:17619],0.1421122186599444,2239.084969098806,0.005117565784995,0.0032726227713084,0.8869913670387374,0.9684670959872534,FBgn0036059
TMEM38A,ENSG00000072954,transmembrane protein 38A [Source:HGNC Symbol;Acc:HGNC:28462],-2.189596249140937,817.6242951154786,-0.1462867188500489,-0.0857176523138311,0.0285535312913723,0.1940481521856349,FBgn0030745
AP1M1,ENSG00000072958,adaptor related protein complex 1 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:13667],-1.1393163584619002,1337.0053227849178,-0.0430540349140685,-0.0294798049558663,0.2545712278339649,0.6258664592742041,FBgn0024833
PVR,ENSG00000073008,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705],2.1829416824384014,1516.2490837025312,0.0913489036101325,0.0674614084445399,0.0290401049261199,0.1959636923384964,FBgn0000636
XRCC1,ENSG00000073050,X-ray repair cross complementing 1 [Source:HGNC Symbol;Acc:HGNC:12828],-0.9935009568064568,277.2063121994181,-0.0601406361660121,-0.0273375304142391,0.3204658844249036,0.6888607150691638,FBgn0026751
SCARB1,ENSG00000073060,scavenger receptor class B member 1 [Source:HGNC Symbol;Acc:HGNC:1664],3.5109889585992664,12074.934677173282,0.1704164264538591,0.1434206429651121,0.0004464429410822,0.0112996724598553,FBgn0010435; FBgn0058006; FBgn0035091; FBgn0035290; FBgn0027562; FBgn0035090
MCM2,ENSG00000073111,minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944],0.9973960807453788,58.54100389288312,0.1400477943758322,0.0175658557764144,0.3185722929755271,0.6879160026954263,FBgn0014861
MOV10L1,ENSG00000073146,Mov10 like RNA helicase 1 [Source:HGNC Symbol;Acc:HGNC:7201],0.6205413963166422,114.05624661233672,0.1063013679992604,0.0090386625249219,0.5349014088029663,0.8225660499484048,FBgn0034187; FBgn0033889
TP63,ENSG00000073282,tumor protein p63 [Source:HGNC Symbol;Acc:HGNC:15979],0.0988583104194201,192.4723477563741,0.0072413187033963,0.0024169245879665,0.9212507701668476,0.977592969518884,FBgn0039044
LLGL2,ENSG00000073350,LLGL scribble cell polarity complex component 2 [Source:HGNC Symbol;Acc:HGNC:6629],0.3297892185579384,2149.2272664738302,0.0161673247449336,0.0085848894530407,0.7415592343995923,0.9203439174162488,FBgn0002121
PDE8A,ENSG00000073417,phosphodiesterase 8A [Source:HGNC Symbol;Acc:HGNC:8793],1.3209599975827149,3397.012546690027,0.0341093492836527,0.0280214910026569,0.1865147027171914,0.5415807095795439,FBgn0085370; FBgn0266377
CLCN4,ENSG00000073464,chloride voltage-gated channel 4 [Source:HGNC Symbol;Acc:HGNC:2022],0.1048854571794676,2851.457809070029,0.0039878971499357,0.0025838148584674,0.9164666988029436,0.976510089010763,FBgn0036566
NLE1,ENSG00000073536,notchless homolog 1 [Source:HGNC Symbol;Acc:HGNC:19889],-0.1039467618800364,269.14786053701823,-0.0063576661082739,-0.002709924875452,0.9172115974618972,0.9765213306940504,FBgn0021874
SDHA,ENSG00000073578,succinate dehydrogenase complex flavoprotein subunit A [Source:HGNC Symbol;Acc:HGNC:10680],-0.8380689171570445,6765.420323537718,-0.0275395181623744,-0.0199566834652787,0.401991998725445,0.7486870040520035,FBgn0261439
SMARCE1,ENSG00000073584,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 [Source:HGNC Symbol;Acc:HGNC:11109]",0.7616971674706517,858.505122294791,0.0329855474111937,0.0199624996006963,0.4462407662882659,0.7752567707391788,FBgn0030093
KDM5A,ENSG00000073614,lysine demethylase 5A [Source:HGNC Symbol;Acc:HGNC:9886],1.256498906874051,3298.335479373227,0.0489339689591508,0.0332744367406276,0.2089351420023018,0.5703813209387698,FBgn0031759
FERMT2,ENSG00000073712,FERM domain containing kindlin 2 [Source:HGNC Symbol;Acc:HGNC:15767],-1.829604459930657,126.74597670775808,-0.1857754508078583,-0.0523478452017101,0.0673091063542153,0.3194327400446736,FBgn0036688; FBgn0035498
CD5L,ENSG00000073754,CD5 molecule like [Source:HGNC Symbol;Acc:HGNC:1690],-1.2294826970217183,647.5811463757373,-0.1271884122887238,-0.0280409204582043,0.2188908813634417,0.5819125123009334,FBgn0034660
IGF2BP2,ENSG00000073792,insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867],1.959364090720935,20615.574344800683,0.0575936742098678,0.0479616084417266,0.0500701629077088,0.271148245356127,FBgn0261552; FBgn0285926; FBgn0262737
TBX21,ENSG00000073861,T-box transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11599],1.968715386949968,193.3183004185057,0.1604007836835106,0.0693367769437589,0.0489857833592551,0.2676695348263275,FBgn0261963; FBgn0266083; FBgn0035956; FBgn0016660; FBgn0028789; FBgn0035954
PICALM,ENSG00000073921,phosphatidylinositol binding clathrin assembly protein [Source:HGNC Symbol;Acc:HGNC:15514],-2.0833681041238385,6290.737694073156,-0.0686797924858834,-0.0540544449435176,0.0372176832959968,0.2289212684711838,FBgn0086372
NSF,ENSG00000073969,"N-ethylmaleimide sensitive factor, vesicle fusing ATPase [Source:HGNC Symbol;Acc:HGNC:8016]",-2.8266648127403884,8025.555007824733,-0.0888595854716653,-0.0770403071226165,0.0047035532751782,0.0610041985161794,FBgn0000346; FBgn0266464; FBgn0051495
MRPS34,ENSG00000074071,mitochondrial ribosomal protein S34 [Source:HGNC Symbol;Acc:HGNC:16618],-1.43505134034319,284.431446213032,-0.0841962988824339,-0.0430404570506694,0.1512724681543404,0.489081048553526,FBgn0285951
CLNS1A,ENSG00000074201,chloride nucleotide-sensitive channel 1A [Source:HGNC Symbol;Acc:HGNC:2080],-1.4746619870596136,108.6374955630322,-0.1387189607002269,-0.0389244594578522,0.1403034406593051,0.4716885479745989,FBgn0029079
PPP2R2C,ENSG00000074211,protein phosphatase 2 regulatory subunit Bgamma [Source:HGNC Symbol;Acc:HGNC:9306],-2.1565741287295923,3694.19954336992,-0.1152346236405668,-0.0760603034940565,0.0310388621431328,0.2044133959350807,FBgn0004889
TEAD2,ENSG00000074219,TEA domain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11715],-0.3153525747129136,2093.2010339209987,-0.012928581630183,-0.0079991977623626,0.7524939709445004,0.9227942679499832,FBgn0003345
EED,ENSG00000074266,embryonic ectoderm development [Source:HGNC Symbol;Acc:HGNC:3188],2.9730585516040984,227.35456304407973,0.2241513056493836,0.1672373351152078,0.0029484819968897,0.0442529808878166,FBgn0000588; FBgn0032391
ATP2A3,ENSG00000074370,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3 [Source:HGNC Symbol;Acc:HGNC:813],-1.6380464504811685,24094.109861519595,-0.1193156628237502,-0.0517312171513877,0.1014120043543134,0.3962331098512036,FBgn0263006
CA12,ENSG00000074410,carbonic anhydrase 12 [Source:HGNC Symbol;Acc:HGNC:1371],-6.60522922922349,2945.211129942549,-0.3496878055553687,-0.3336169925738542,3.969027191306119e-11,1.2036658638105116e-08,FBgn0037788; FBgn0039486; FBgn0033542; FBgn0040629; FBgn0039235; FBgn0040628; FBgn0038956; FBgn0034554; FBgn0039838; FBgn0052698
BCS1L,ENSG00000074582,"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone [Source:HGNC Symbol;Acc:HGNC:1020]",-1.793313918038539,219.6684222816189,-0.1092752076220911,-0.0594780961232204,0.0729227431639262,0.3335875797529918,FBgn0032195
NUAK1,ENSG00000074590,NUAK family kinase 1 [Source:HGNC Symbol;Acc:HGNC:14311],-0.8838671953062417,2223.7569878771783,-0.0430259894445696,-0.0238637997055738,0.3767679076866127,0.7295194415311411,FBgn0033915; FBgn0262617
DPP8,ENSG00000074603,dipeptidyl peptidase 8 [Source:HGNC Symbol;Acc:HGNC:16490],0.4688459315747307,1447.868485986538,0.0195264430057789,0.0119821567146993,0.6391797659757215,0.8744304852030866,FBgn0039240
SLC24A1,ENSG00000074621,solute carrier family 24 member 1 [Source:HGNC Symbol;Acc:HGNC:10975],0.7649158625181478,9415.128207962054,0.0491613217166087,0.020118564422433,0.4443216476042076,0.7736287459950685,FBgn0028704
ZNF532,ENSG00000074657,zinc finger protein 532 [Source:HGNC Symbol;Acc:HGNC:30940],1.657414008725868,353.83736404374366,0.1125541197913328,0.0525486412481396,0.0974358011028611,0.3880496505104677,FBgn0030787
LMAN1,ENSG00000074695,"lectin, mannose binding 1 [Source:HGNC Symbol;Acc:HGNC:6631]",0.2040726013199102,443.4456175502531,0.0107986972755507,0.0053055212941257,0.8382967647590055,0.9539817044098454,FBgn0039160
HACD3,ENSG00000074696,3-hydroxyacyl-CoA dehydratase 3 [Source:HGNC Symbol;Acc:HGNC:24175],0.2306660642904152,627.6367670692744,0.0123773149357834,0.0060491340871171,0.8175742393637753,0.9473411438276812,FBgn0032524
IPCEF1,ENSG00000074706,interaction protein for cytohesin exchange factors 1 [Source:HGNC Symbol;Acc:HGNC:21204],0.7297519902680526,950.629345583916,0.0322893937504167,0.0190740638645004,0.4655417954682556,0.784426531518911,FBgn0286070
ENO1,ENSG00000074800,enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350],-0.2319128228529426,25478.44536518376,-0.0078730255369784,-0.0038657610047225,0.8166057248244152,0.9472405927173524,FBgn0000579
SLC12A1,ENSG00000074803,solute carrier family 12 member 1 [Source:HGNC Symbol;Acc:HGNC:10910],-2.373021752432305,1974.119254401524,-0.0992914631751732,-0.0752907430287516,0.017643224833696,0.1463719794789119,FBgn0032689; FBgn0261794; FBgn0036279
ANO8,ENSG00000074855,anoctamin 8 [Source:HGNC Symbol;Acc:HGNC:29329],0.3352532084837633,1505.554029366805,0.0169234350233718,0.0087510663262157,0.7374340874605209,0.9176542210723424,FBgn0028879
ARHGEF10L,ENSG00000074964,Rho guanine nucleotide exchange factor 10 like [Source:HGNC Symbol;Acc:HGNC:25540],4.59623079219214,2067.615376928215,0.2061195001608066,0.187509546434103,4.302021749642278e-06,0.0002738157176577,FBgn0263706
WSCD2,ENSG00000075035,WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117],-0.9050758023381048,478.5338345410556,-0.0800157597469509,-0.0216773393057143,0.365425230424271,0.7230665037237878,FBgn0030634; FBgn0015360
TACR2,ENSG00000075073,tachykinin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11527],-1.559436409972297,129.75516765636155,-0.1257386559983393,-0.0456525896479657,0.1188931242940409,0.4321138542812323,FBgn0004841; FBgn0004622
ACTR6,ENSG00000075089,actin related protein 6 [Source:HGNC Symbol;Acc:HGNC:24025],-0.6375627414800177,390.1173009707775,-0.0352905647479956,-0.016878384995961,0.5237583558076476,0.8186254974583378,FBgn0011741
TIPIN,ENSG00000075131,TIMELESS interacting protein [Source:HGNC Symbol;Acc:HGNC:30750],-0.1722399350676829,27.82683678001408,-0.0295556396347696,-0.0024108353548638,0.8632489033529183,0.9605565146062266,FBgn0032698
NUP37,ENSG00000075188,nucleoporin 37 [Source:HGNC Symbol;Acc:HGNC:29929],-2.7828486842937017,98.3458413062274,-0.2504342454755492,-0.1698575051999009,0.0053883930257143,0.0671560199966467,FBgn0039301
ACAT1,ENSG00000075239,acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93],1.3028811082595464,1361.2296986862684,0.0947670923093511,0.0367121002517555,0.1926153545369193,0.5495453571195837,FBgn0029969
CELSR1,ENSG00000075275,cadherin EGF LAG seven-pass G-type receptor 1 [Source:HGNC Symbol;Acc:HGNC:1850],1.0247316246247242,1188.326507258566,0.0591085223746324,0.0281987050358923,0.305489836774476,0.6765005421077888,FBgn0024836
WNT8B,ENSG00000075290,Wnt family member 8B [Source:HGNC Symbol;Acc:HGNC:12789],0.8434739629562051,465.4142616428581,0.0427277096379144,0.0228251389718635,0.3989634216174674,0.7467681599243954,FBgn0010194; FBgn0004360; FBgn0031903
TIMM21,ENSG00000075336,translocase of inner mitochondrial membrane 21 [Source:HGNC Symbol;Acc:HGNC:25010],-0.5083365867840546,749.2495116864436,-0.0224804778131206,-0.0130892348786726,0.6112173159889642,0.8645072999106358,FBgn0031708
ADD2,ENSG00000075340,adducin 2 [Source:HGNC Symbol;Acc:HGNC:244],1.0114826076327164,5331.784476427547,0.0214595018412293,0.01829883379004,0.3117855012942357,0.6822623734815078,FBgn0263391
RASAL2,ENSG00000075391,RAS protein activator like 2 [Source:HGNC Symbol;Acc:HGNC:9874],1.720142256805886,1157.8011237952103,0.0789487797614439,0.0517968901854667,0.0854065861633851,0.3618025102426722,FBgn0004390; FBgn0261570
VPS9D1,ENSG00000075399,VPS9 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13526],-1.1109630395472954,1685.471709733072,-0.0543066138902409,-0.0309855302527933,0.266584258815882,0.6389470694213294,FBgn0085443; FBgn0262937
SLC25A3,ENSG00000075415,solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989],-2.641935056329982,1552.5037679334082,-0.2310437646106491,-0.1472580160000295,0.0082433860735534,0.089352861413532,FBgn0034497; FBgn0026409
FNDC3B,ENSG00000075420,fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24670],0.0922347432692889,3214.604241871328,0.0038468075756969,0.0021397748670021,0.9265115345486106,0.9794740710683192,FBgn0259735
FOSL2,ENSG00000075426,"FOS like 2, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3798]",2.21015330055664,1894.9553834533888,0.1433778457217079,0.0866435251918357,0.0270945247484375,0.1881290536573331,FBgn0028550
CACNG4,ENSG00000075461,calcium voltage-gated channel auxiliary subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:1408],-0.7034972783153708,171.09768600791256,-0.063794808075823,-0.016226531946427,0.4817459023046354,0.7947025818463568,FBgn0288700
FRYL,ENSG00000075539,FRY like transcription coactivator [Source:HGNC Symbol;Acc:HGNC:29127],0.9252103328026646,7474.529776391641,0.0260135274889742,0.0207182563954224,0.3548565097412662,0.7157522441201479,FBgn0016081
TMEM131,ENSG00000075568,transmembrane protein 131 [Source:HGNC Symbol;Acc:HGNC:30366],0.6202538380716229,1045.6743711178965,0.0260893768789368,0.0160257552105249,0.535090681245997,0.8225660499484048,FBgn0034060
FSCN1,ENSG00000075618,fascin actin-bundling protein 1 [Source:HGNC Symbol;Acc:HGNC:11148],-1.823422066610968,3234.7360277512025,-0.090872671572832,-0.0577753217980052,0.0682394906866359,0.3225961703713924,FBgn0003447
MOCOS,ENSG00000075643,molybdenum cofactor sulfurase [Source:HGNC Symbol;Acc:HGNC:18234],-1.069067691752302,390.27533533997087,-0.0548453479448507,-0.029722775181587,0.2850391685037668,0.6566217306618276,FBgn0002641
PLD1,ENSG00000075651,phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:9067],1.386919892427729,393.43119500086607,0.0726147195284362,0.0410812421741032,0.1654661913237094,0.5122599199697576,FBgn0286511
ATP12A,ENSG00000075673,ATPase H+/K+ transporting non-gastric alpha2 subunit [Source:HGNC Symbol;Acc:HGNC:13816],-0.6204493667196803,1.1945804876092805,-0.5049417910816529,-0.0020537530509339,0.5349619795236521,0.8682852392360134,FBgn0266433; FBgn0052000; FBgn0266432; FBgn0052451
RAB7A,ENSG00000075785,"RAB7A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9788]",1.345873035246873,6983.348248255324,0.0359164643967956,0.0301281411845861,0.1783434663281132,0.5317812265208721,FBgn0015795
BCAP29,ENSG00000075790,B cell receptor associated protein 29 [Source:HGNC Symbol;Acc:HGNC:24131],0.8926670519845202,2603.158323069604,0.0378867666989268,0.0230074913106144,0.3720354997052857,0.7277807042860744,FBgn0035165
SEC31B,ENSG00000075826,"SEC31 homolog B, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:23197]",0.3790555999641803,1437.1309880974206,0.0130734805742156,0.009151410032149,0.7046465763274168,0.9047401165584282,FBgn0033339
SART3,ENSG00000075856,"spliceosome associated factor 3, U4/U6 recycling protein [Source:HGNC Symbol;Acc:HGNC:16860]",-0.8183515232040479,913.6198346058768,-0.0393515342022038,-0.0218299813894902,0.4131564938329009,0.7559993980321279,FBgn0014024
ARHGAP15,ENSG00000075884,Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030],-0.1848894576151585,275.3084440048537,-0.0117671960751129,-0.0045904538389564,0.8533157400390543,0.9588781955659648,FBgn0030893
TUBA3D,ENSG00000075886,tubulin alpha 3d [Source:HGNC Symbol;Acc:HGNC:24071],-3.324575188342909,18676.943060988,-0.1273827746623562,-0.1080482779234095,0.0008855335206381,0.0185584067709354,FBgn0003884; FBgn0003885
EXOSC7,ENSG00000075914,exosome component 7 [Source:HGNC Symbol;Acc:HGNC:28112],1.605772176281887,99.13228530670362,0.1539250259579553,0.0436470253415448,0.1083239761370741,0.4091770104791711,FBgn0034065
KIFAP3,ENSG00000075945,kinesin associated protein 3 [Source:HGNC Symbol;Acc:HGNC:17060],0.3109535282031794,2003.276989492424,0.0097358221328722,0.0071501832829765,0.7558359505190125,0.9243512295800286,FBgn0028421
MKRN2,ENSG00000075975,makorin ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:7113],-0.386409448291492,1408.2583449271517,-0.0124156551901003,-0.0089865430045469,0.6991934537762572,0.9035447677512204,FBgn0029152; FBgn0030578
MCM6,ENSG00000076003,minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949],3.869069882651449,160.7000882092663,0.2897844319849862,0.2483441287574659,0.0001092513281409,0.0036934112933167,FBgn0025815
REXO2,ENSG00000076043,RNA exonuclease 2 [Source:HGNC Symbol;Acc:HGNC:17851],-0.6214582875205381,257.4851470172382,-0.0413895002564238,-0.0160105910307322,0.5342981314502672,0.8225660499484048,FBgn0039115
RBM7,ENSG00000076053,RNA binding motif protein 7 [Source:HGNC Symbol;Acc:HGNC:9904],-1.2061880589149765,428.8129737374071,-0.0719274960118587,-0.0344487004257007,0.2277449870970544,0.5955563180212348,FBgn0031224
BAZ2A,ENSG00000076108,bromodomain adjacent to zinc finger domain 2A [Source:HGNC Symbol;Acc:HGNC:962],-0.5607897066402577,690.8766945641999,-0.0280451629442087,-0.0150716607227419,0.5749409045942724,0.8450723545811129,FBgn0027620
MLH1,ENSG00000076242,mutL homolog 1 [Source:HGNC Symbol;Acc:HGNC:7127],-0.2261597028086186,59.38033211619458,-0.0277292540091433,-0.0041884543204453,0.821077211128237,0.94778388599419,FBgn0011659
KLHL20,ENSG00000076321,kelch like family member 20 [Source:HGNC Symbol;Acc:HGNC:25056],-1.0387912821674496,1688.2663857514713,-0.0291756282790316,-0.0230082778318355,0.2989018166982718,0.6688536745553816,FBgn0040230
SLC46A1,ENSG00000076351,solute carrier family 46 member 1 [Source:HGNC Symbol;Acc:HGNC:30521],-2.846049539126017,416.21893693981474,-0.2009274419341378,-0.1460657205993987,0.0044265307931476,0.0585904480207259,FBgn0050345; FBgn0033388; FBgn0051321; FBgn0260388; FBgn0033387; FBgn0030576; FBgn0050344; FBgn0039817
ANKRD13A,ENSG00000076513,ankyrin repeat domain 13A [Source:HGNC Symbol;Acc:HGNC:21268],0.8298232719990913,3733.180004614788,0.0258761875923189,0.018972788005161,0.4066387110456869,0.7514145658405692,FBgn0034418
TPD52,ENSG00000076554,tumor protein D52 [Source:HGNC Symbol;Acc:HGNC:12005],-0.9146630443201436,3314.397198211718,-0.02452457187195,-0.0195199432746947,0.3603685508425153,0.7196598228227432,FBgn0034345
ACACB,ENSG00000076555,acetyl-CoA carboxylase beta [Source:HGNC Symbol;Acc:HGNC:85],-0.5189521512342844,33933.49862864044,-0.04646284313508,-0.0113571529263705,0.6037941088680189,0.8611782425503745,FBgn0033246
TRAF4,ENSG00000076604,TNF receptor associated factor 4 [Source:HGNC Symbol;Acc:HGNC:12034],1.6881248554672654,219.972519147752,0.1256571223231026,0.0535718428219943,0.0913872640934861,0.3743719030861883,FBgn0026319
GPATCH1,ENSG00000076650,G-patch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24658],0.0553291681893275,292.0961905234197,0.0032653820486403,0.0015495926597495,0.9558762248967838,0.9871060897985152,FBgn0036386
NT5C2,ENSG00000076685,"5'-nucleotidase, cytosolic II [Source:HGNC Symbol;Acc:HGNC:8022]",0.6670198096227444,7546.947665626881,0.0338247021808579,0.0177418313570994,0.5047594800293799,0.8079129150237405,FBgn0052549; FBgn0033426
GPC4,ENSG00000076716,glypican 4 [Source:HGNC Symbol;Acc:HGNC:4452],-5.817214025322103,887.1642758994561,-0.3060949886917032,-0.2878823884776166,5.983650862319254e-09,9.07315059431968e-07,FBgn0041604
MBNL3,ENSG00000076770,muscleblind like splicing regulator 3 [Source:HGNC Symbol;Acc:HGNC:20564],0.4058525035425444,9590.763845960384,0.0134541610390158,0.0095957579181058,0.6848509783730612,0.8981809257192361,FBgn0265487
CAMSAP3,ENSG00000076826,calmodulin regulated spectrin associated protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29307],0.3592464520724315,3418.156125612244,0.0116729035108379,0.0084068119417563,0.7194107290760976,0.9110592025919484,FBgn0263197
RAP1GAP,ENSG00000076864,RAP1 GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:9858],-0.6723348881891393,2869.8756162893305,-0.0219658013313502,-0.0151768433935327,0.5013705240067661,0.8058243466811504,FBgn0264895
XAB2,ENSG00000076924,XPA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14089],-0.2077901482862517,738.6242432214017,-0.0105766312645812,-0.0053702545645888,0.8353928252587651,0.9534409305904396,FBgn0033859
ARHGEF1,ENSG00000076928,Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681],2.3198142235521044,3794.1063455306494,0.0665655211975919,0.0557746529164598,0.0203509293031436,0.1592097359975069,FBgn0023172; FBgn0032796
NMRK2,ENSG00000077009,nicotinamide riboside kinase 2 [Source:HGNC Symbol;Acc:HGNC:17871],0.7522620589542335,5.321811094943312,0.3215691165892936,0.0046528106945557,0.4518934796811438,,FBgn0035436
DGKD,ENSG00000077044,diacylglycerol kinase delta [Source:HGNC Symbol;Acc:HGNC:2851],-0.7739668808360257,14723.99164236586,-0.0302299182138662,-0.0196530503741062,0.4389503768754538,0.7701237597350356,FBgn0261549; FBgn0085413
RARB,ENSG00000077092,retinoic acid receptor beta [Source:HGNC Symbol;Acc:HGNC:9865],1.0098811555984255,1787.6774090097113,0.0421371481517775,0.0268135914422957,0.3125522320734757,0.6824917545340127,FBgn0000546; FBgn0015240
TM9SF3,ENSG00000077147,transmembrane 9 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:21529],-2.029796008618798,981.3117647060584,-0.0884342899837151,-0.0628402687862893,0.0423772788547857,0.2475861197903701,FBgn0035622
NFKB2,ENSG00000077150,nuclear factor kappa B subunit 2 [Source:HGNC Symbol;Acc:HGNC:7795],2.6131246123504184,1474.4455439199478,0.1230689381788998,0.0937855570356577,0.0089718583290352,0.0950758799904242,FBgn0260632; FBgn0011274
PPP1R12B,ENSG00000077157,protein phosphatase 1 regulatory subunit 12B [Source:HGNC Symbol;Acc:HGNC:7619],0.5037016372639869,4445.353489667574,0.0189146837049958,0.0125060098257877,0.6144710576631909,0.8646147298117953,FBgn0005536
GTF3C1,ENSG00000077235,general transcription factor IIIC subunit 1 [Source:HGNC Symbol;Acc:HGNC:4664],0.5958092796023746,355.5245226628089,0.0407682053384384,0.0152815714886039,0.5513026438170843,0.8317501240858518,FBgn0032517
PAK3,ENSG00000077264,p21 (RAC1) activated kinase 3 [Source:HGNC Symbol;Acc:HGNC:8592],-1.6205618223187543,2217.6973727546683,-0.0615432735938961,-0.0440718411376572,0.1051116455592832,0.4035019275360273,FBgn0267698
SNRPA,ENSG00000077312,small nuclear ribonucleoprotein polypeptide A [Source:HGNC Symbol;Acc:HGNC:11151],-1.6245069082170156,711.2586405011082,-0.0856963648939879,-0.0501029789201216,0.1042676672200517,0.4022779223090054,FBgn0003449
EXOSC5,ENSG00000077348,exosome component 5 [Source:HGNC Symbol;Acc:HGNC:24662],-2.153735816091469,88.87656504638232,-0.206382798735223,-0.0809950016325122,0.031260895673084,0.2054372818898467,FBgn0037815
DYNC1I2,ENSG00000077380,dynein cytoplasmic 1 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2964],1.858760662802465,1126.5166288176106,0.0664398929095177,0.0501467866021582,0.0630610705706545,0.3078705959536075,FBgn0003654; FBgn0283434; FBgn0067861
APBB1IP,ENSG00000077420,amyloid beta precursor protein binding family B member 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:17379],0.6313908494221118,1062.9247681269708,0.0264584053236021,0.0163052291946149,0.527784997664657,0.8196711983973066,FBgn0261811
FAM76B,ENSG00000077458,family with sequence similarity 76 member B [Source:HGNC Symbol;Acc:HGNC:28492],2.097221575275339,834.6412599322947,0.0968809582863294,0.0690123846201895,0.0359739654488622,0.2246684177729974,FBgn0035981
SIRT6,ENSG00000077463,sirtuin 6 [Source:HGNC Symbol;Acc:HGNC:14934],-0.4620190297662265,78.5312895459002,-0.0531335200178481,-0.009013381877965,0.6440676738998997,0.8780882963879235,FBgn0037802
CAPZB,ENSG00000077549,capping actin protein of muscle Z-line subunit beta [Source:HGNC Symbol;Acc:HGNC:1491],0.0048326787597928,829.2872742188513,0.0001966128819546,0.0001939198149164,0.9961440952392177,0.9993897889828648,FBgn0011570
JADE1,ENSG00000077684,jade family PHD finger 1 [Source:HGNC Symbol;Acc:HGNC:30027],0.9147703087113922,1685.0039744277249,0.0574064714139137,0.0248961789719722,0.3603122250767856,0.7196598228227432,FBgn0261238
FKBP6,ENSG00000077800,FKBP prolyl isomerase family member 6 (inactive) [Source:HGNC Symbol;Acc:HGNC:3722],0.4190740631929156,12.861405247465791,0.1044077167517952,0.0043701075256159,0.6751620054502527,0.8929701690863977,FBgn0003401
