gene_id,baseMean,LFC_shrunk,lfcSE_shrunk,stat,pvalue,padj,LFC_raw,ortholog_ensg,name,description
FBgn0083963,1111.0548842264466,0.0158234471451731,0.0489670514507851,0.5994328997823674,0.548884243276369,0.83073133440515,0.0293524616449365,ENSG00000198848; ENSG00000159398; ENSG00000172831,CES5A; CES1; CES2,carboxylesterase 5A [Source:HGNC Symbol;Acc:HGNC:26459]; carboxylesterase 1 [Source:HGNC Symbol;Acc:HGNC:1863]; carboxylesterase 2 [Source:HGNC Symbol;Acc:HGNC:1864]
FBgn0286828,503.63406901035967,-0.0105765763198799,0.0506670348886375,-0.4046612602720282,0.6857265218706485,0.8984014755831033,-0.0205029861922829,N/A,N/A,N/A
FBgn0051549,540.6976092273069,-0.0403353284549286,0.0523749582247165,-1.3767901218429126,0.1685771457746716,0.5169561237776158,-0.0721093251157249,ENSG00000187630; ENSG00000157326; ENSG00000159231; ENSG00000100867,DHRS4L2; DHRS4; CBR3; DHRS2,dehydrogenase/reductase 2 [Source:HGNC Symbol;Acc:HGNC:18349]; dehydrogenase/reductase 4 [Source:HGNC Symbol;Acc:HGNC:16985]; carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]; dehydrogenase/reductase 4 like 2 [Source:HGNC Symbol;Acc:HGNC:19731]
FBgn0039427,594.8366469516118,0.0220221088624221,0.0445682028865551,0.8305853890028404,0.4062078915853706,0.7514145658405692,0.0370176981316869,ENSG00000155265; ENSG00000147533,GOLGA7B; GOLGA7,golgin A7 [Source:HGNC Symbol;Acc:HGNC:24876]; golgin A7 family member B [Source:HGNC Symbol;Acc:HGNC:31668]
FBgn0004652,2316.770045715923,0.1793259919080765,0.0385037830362632,5.025191979904033,5.029291716135054e-07,4.216018445940531e-05,0.193488901709795,N/A,N/A,N/A
FBgn0039836,79.81181006902018,0.0078708158161325,0.099315531431311,0.3677049413169728,0.7130932556716445,0.9074052275984608,0.0365188116568142,ENSG00000103707,MTFMT,mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666]
FBgn0039676,9.889616800109312,-0.0023511116717527,0.3100322755962578,-0.2818263353954919,0.7780766763727676,,-0.0873752600856185,N/A,N/A,N/A
FBgn0067628,84.87553838439814,0.0214688178042059,0.1026764712704809,0.9658967135975056,0.3340958669999744,0.6983820183716567,0.0991748661639462,ENSG00000144559,TAMM41,TAM41 mitochondrial translocator assembly and maintenance homolog [Source:HGNC Symbol;Acc:HGNC:25187]
FBgn0039611,1831.927465077233,-0.0315747676561523,0.1667077138393221,-1.8499505483763408,0.064320677367353,0.3120990608634243,-0.3084010266356202,ENSG00000142606; ENSG00000145194; ENSG00000196549; ENSG00000171551; ENSG00000117298; ENSG00000197993,ECE2; ECE1; KEL; MMEL1; MME; ECEL1,Kell metallo-endopeptidase (Kell blood group) [Source:HGNC Symbol;Acc:HGNC:6308]; membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]; endothelin converting enzyme 1 [Source:HGNC Symbol;Acc:HGNC:3146]; membrane metalloendopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:14668]; endothelin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13275]; endothelin converting enzyme like 1 [Source:HGNC Symbol;Acc:HGNC:3147]
FBgn0038750,19.805620057925093,0.0170877616564728,0.226775351867524,1.4394348820275789,0.1500273472692829,0.4867627368450522,0.3264283518621921,ENSG00000172940; ENSG00000184999; ENSG00000168065; ENSG00000197891; ENSG00000157703; ENSG00000163393; ENSG00000175003; ENSG00000149452; ENSG00000112499; ENSG00000146477; ENSG00000137266; ENSG00000259803; ENSG00000197658; ENSG00000149742; ENSG00000144671; ENSG00000196600; ENSG00000092096; ENSG00000197208; ENSG00000197375; ENSG00000197901; ENSG00000137204; ENSG00000004809,SLC22A9; SLC22A10; SLC22A17; SLC22A7; SLC22A14; SLC22A25; SLC22A4; SLC22A2; SLC22A5; SLC22A1; SLC22A23; SVOPL; SLC22A24; SLC22A16; SLC22A3; SLC22A13; SLC22A12; SLC22A6; SLC22A8; SLC22A15; SLC22A11; SLC22A31,solute carrier family 22 member 16 [Source:HGNC Symbol;Acc:HGNC:20302]; solute carrier family 22 member 15 [Source:HGNC Symbol;Acc:HGNC:20301]; solute carrier family 22 member 1 [Source:HGNC Symbol;Acc:HGNC:10963]; solute carrier family 22 member 12 [Source:HGNC Symbol;Acc:HGNC:17989]; solute carrier family 22 member 7 [Source:HGNC Symbol;Acc:HGNC:10971]; solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967]; solute carrier family 22 member 8 [Source:HGNC Symbol;Acc:HGNC:10972]; solute carrier family 22 member 24 [Source:HGNC Symbol;Acc:HGNC:28542]; solute carrier family 22 member 10 [Source:HGNC Symbol;Acc:HGNC:18057]; SVOP like [Source:HGNC Symbol;Acc:HGNC:27034]; solute carrier family 22 member 31 [Source:HGNC Symbol;Acc:HGNC:27091]; solute carrier family 22 member 11 [Source:HGNC Symbol;Acc:HGNC:18120]; solute carrier family 22 member 5 [Source:HGNC Symbol;Acc:HGNC:10969]; solute carrier family 22 member 23 [Source:HGNC Symbol;Acc:HGNC:21106]; solute carrier family 22 member 17 [Source:HGNC Symbol;Acc:HGNC:23095]; solute carrier family 22 member 13 [Source:HGNC Symbol;Acc:HGNC:8494]; solute carrier family 22 member 4 [Source:HGNC Symbol;Acc:HGNC:10968]; solute carrier family 22 member 6 [Source:HGNC Symbol;Acc:HGNC:10970]; solute carrier family 22 member 25 [Source:HGNC Symbol;Acc:HGNC:32935]; solute carrier family 22 member 9 [Source:HGNC Symbol;Acc:HGNC:16261]; solute carrier family 22 member 14 [Source:HGNC Symbol;Acc:HGNC:8495]; solute carrier family 22 member 2 [Source:HGNC Symbol;Acc:HGNC:10966]
FBgn0026207,281.60528918687817,-0.0031069814610173,0.0601945103751503,-0.1254883405112452,0.9001369549978201,0.9720687204631884,-0.0075537092148645,ENSG00000108559,NUP88,nucleoporin 88 [Source:HGNC Symbol;Acc:HGNC:8067]
FBgn0041225,14.775325152245417,0.0003055855105033,0.2294230890175597,0.0265236034575942,0.9788397073831548,0.994464107087172,0.006085127037118,N/A,N/A,N/A
FBgn0039551,7.402629349828029,-0.0150476816666912,0.3709222862353472,-2.0351111469136685,0.0418396906384176,,-0.7548680793562575,N/A,N/A,N/A
FBgn0038115,1761.6610331232528,-0.1216765295663529,0.0761724260590641,-2.5171292292004,0.0118315424192475,0.1142275598172864,-0.1917358400923764,ENSG00000143416,SELENBP1,selenium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10719]
FBgn0051343,6.87220090989743,-0.0027284586222549,0.4359671231034471,-0.4519135874435617,0.6513312355927163,,-0.1970194666091277,ENSG00000142327; ENSG00000148120; ENSG00000072657; ENSG00000166825; ENSG00000164307; ENSG00000172901; ENSG00000164308; ENSG00000113441,ERAP2; RNPEPL1; LVRN; LNPEP; TRHDE; ANPEP; ERAP1; AOPEP,"leucyl and cystinyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:6656]; aminopeptidase O (putative) [Source:HGNC Symbol;Acc:HGNC:1361]; endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]; endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]; arginyl aminopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:10079]; alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]; thyrotropin releasing hormone degrading enzyme [Source:HGNC Symbol;Acc:HGNC:30748]; laeverin [Source:HGNC Symbol;Acc:HGNC:26904]"
FBgn0039710,428.15894125888127,-0.0013019977127056,0.0500075730266636,-0.0455372905604715,0.96367905214557,0.9894935975575556,-0.0022772093831391,ENSG00000139620,KANSL2,KAT8 regulatory NSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:26024]
FBgn0261262,7715.087602468121,-0.0595443741871511,0.0568982749241233,-1.8087764974743408,0.0704857329777105,0.3274572284592952,-0.102916262429588,N/A,N/A,N/A
FBgn0028471,1143.0055319446756,-0.0008762636616009,0.0354361156306909,-0.0352926716173012,0.9718463668943532,0.992545880875017,-0.0012506351923466,ENSG00000100722,ZC3H14,zinc finger CCCH-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20509]
FBgn0265068,1.250002806570993,0.0001436114531356,0.9092708856373964,0.0059129133596143,0.995282205212033,,0.0053764399671937,N/A,N/A,N/A
FBgn0028984,1867.305666316351,-0.2368754152646602,0.0527987862969308,-4.894314681002713,9.864888399660244e-07,7.53458253991828e-05,-0.2584138749121933,N/A,N/A,N/A
FBgn0263750,2.253601406164188,-0.0011120334510056,0.6144695760777531,-0.253758017113187,0.7996825094410729,,-0.1559265812018712,ENSG00000107372,ZFAND5,zinc finger AN1-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13008]
FBgn0039132,1641.747879322891,0.0113299308986438,0.0334632884458039,0.476268921273383,0.6338828036830298,0.8723992681038747,0.015937524290343,ENSG00000106367; ENSG00000152056; ENSG00000182287,AP1S3; AP1S2; AP1S1,adaptor related protein complex 1 subunit sigma 2 [Source:HGNC Symbol;Acc:HGNC:560]; adaptor related protein complex 1 subunit sigma 3 [Source:HGNC Symbol;Acc:HGNC:18971]; adaptor related protein complex 1 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:559]
FBgn0267802,0.9095145947021852,0.0019747540603538,0.9488507897445014,0.6764637631278339,0.4987462455286013,,0.6418631758773825,N/A,N/A,N/A
FBgn0243586,1.958589532067284,-0.0037684899674304,0.7761793853642324,-1.1181787636565643,0.2634906522787461,,-0.8679073055022893,N/A,N/A,N/A
FBgn0037409,88.42713479211208,-0.0433413100355937,0.1125563304728737,-1.741514109466484,0.0815935022467139,0.3523076221381354,-0.196018437628282,N/A,N/A,N/A
FBgn0038593,416.5084581305955,0.0095073026403672,0.0534488108435394,0.3681970021198059,0.7127263455302681,0.907222031533488,0.0196796919194598,ENSG00000166887,VPS39,VPS39 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:20593]
FBgn0014931,109.77224178824096,0.0491342656390929,0.0900426530641289,1.689033088109936,0.0912130892226779,0.3738149171254286,0.1520850203665174,N/A,N/A,N/A
FBgn0037405,2.996265502012543,-0.0055380708142131,0.5090111418191632,-1.0661187309352724,0.2863699733522228,,-0.5426663125481602,N/A,N/A,N/A
FBgn0086687,116474.63600637208,0.0279425651060458,0.0924164760863267,1.11677869053532,0.2640889623052732,0.6367351263252381,0.1032087511475767,ENSG00000145284,SCD5,stearoyl-CoA desaturase 5 [Source:HGNC Symbol;Acc:HGNC:21088]
FBgn0039332,2633.336431497787,-0.1133756627178136,0.0591314690483961,-2.654633001067769,0.0079394734232603,0.0876116944913526,-0.1569723491374898,N/A,N/A,N/A
FBgn0005659,975.8388036764404,0.270546729163177,0.054270635967204,5.358217126962318,8.404719828218049e-08,9.419681103125686e-06,0.29079385113061,ENSG00000124664,SPDEF,SAM pointed domain containing ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:17257]
FBgn0014863,3638.585182110276,-0.0281626429648074,0.0748378315395022,-1.0619677670125476,0.2882503184116004,0.6601736986465607,-0.0794753648480664,ENSG00000159176; ENSG00000129170; ENSG00000175183,CSRP1; CSRP2; CSRP3,cysteine and glycine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2470]; cysteine and glycine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:2472]; cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]
FBgn0265419,13.229583986551027,0.0038267044318967,0.2544461555590856,0.3759128209405172,0.7069817086944951,0.9061141576567978,0.0956495721136855,N/A,N/A,N/A
FBgn0038579,10.980645465678736,0.0006798734189781,0.3015580282997011,0.0776756944009327,0.9380860287356348,0.9823892994406996,0.0234237292503554,N/A,N/A,N/A
FBgn0038280,0.244774248066511,0.0016670945086504,2.0446319406043125,0.6283786908796892,0.529755893056165,,1.2848031421677364,ENSG00000142634; ENSG00000115468,EFHD2; EFHD1,EF-hand domain family member D1 [Source:HGNC Symbol;Acc:HGNC:29556]; EF-hand domain family member D2 [Source:HGNC Symbol;Acc:HGNC:28670]
FBgn0051546,7.062004638458791,-0.000714103945484,0.347676949456183,-0.096073204991214,0.923462432165882,,-0.0334024388358238,ENSG00000080511; ENSG00000187630; ENSG00000159228; ENSG00000157326; ENSG00000117594; ENSG00000100867; ENSG00000167733; ENSG00000184544; ENSG00000109016; ENSG00000159231; ENSG00000157379,DHRS4; DHRS7C; HSD11B1L; DHRS7B; CBR3; HSD11B1; DHRS4L2; RDH8; CBR1; DHRS1; DHRS2,hydroxysteroid 11-beta dehydrogenase 1 like [Source:HGNC Symbol;Acc:HGNC:30419]; dehydrogenase/reductase 7C [Source:HGNC Symbol;Acc:HGNC:32423]; dehydrogenase/reductase 4 [Source:HGNC Symbol;Acc:HGNC:16985]; dehydrogenase/reductase 4 like 2 [Source:HGNC Symbol;Acc:HGNC:19731]; retinol dehydrogenase 8 [Source:HGNC Symbol;Acc:HGNC:14423]; dehydrogenase/reductase 1 [Source:HGNC Symbol;Acc:HGNC:16445]; carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]; hydroxysteroid 11-beta dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5208]; dehydrogenase/reductase 2 [Source:HGNC Symbol;Acc:HGNC:18349]; carbonyl reductase 3 [Source:HGNC Symbol;Acc:HGNC:1549]; dehydrogenase/reductase 7B [Source:HGNC Symbol;Acc:HGNC:24547]
FBgn0037317,307.9939298532186,-0.025878866370337,0.0548684271480623,-0.9466237738796862,0.3438305251335858,0.7076199945047754,-0.0519397575737414,ENSG00000214022,REPIN1,replication initiator 1 [Source:HGNC Symbol;Acc:HGNC:17922]
FBgn0037924,476.1432094439408,0.0209072631474104,0.0465767421927852,0.7844684008944833,0.4327653163567343,0.7669834610855973,0.0365379824668488,N/A,N/A,N/A
FBgn0013278,288.77564075248927,-0.0146809863014896,0.4901348080270047,-2.8064320293780955,0.0050093479559818,0.0640158618661717,-1.37553002396007,N/A,N/A,N/A
FBgn0000206,5527.916536684776,-0.0308768133879853,0.0461634713719661,-1.1202439128888242,0.2626098356603564,0.6347843922709613,-0.0517143478022625,N/A,N/A,N/A
FBgn0262378,0.435571536570065,0.0028074428392434,1.7057135874929243,1.0399611566042215,0.2983579474354614,,1.773875875284678,N/A,N/A,N/A
FBgn0038300,262.3465364794474,-0.0144517178228843,0.060217992230332,-0.5531698082327127,0.580147138787254,0.847943128828418,-0.0333107752142117,ENSG00000129933,MAU2,MAU2 sister chromatid cohesion factor [Source:HGNC Symbol;Acc:HGNC:29140]
FBgn0027524,325.05873262080945,-0.0442070313661693,0.0565792721485994,-1.4754123379513928,0.140101720313321,0.4711709251178185,-0.0834777562003532,ENSG00000140395,SKIC8,SKI8 subunit of superkiller complex [Source:HGNC Symbol;Acc:HGNC:30300]
FBgn0010041,9.562017097714072,-0.0160727195198803,0.4019546238767625,-2.353744796210794,0.0185853659589559,,-0.9460986042627968,ENSG00000133433; ENSG00000148834; ENSG00000104381; ENSG00000169583; ENSG00000276950; ENSG00000112782; ENSG00000155962; ENSG00000213719; ENSG00000124194; ENSG00000065621; ENSG00000169504; ENSG00000099984,GDAP1; GSTO1; CLIC2; GSTO2; CLIC1; CLIC4; CLIC3; GSTT2B; CLIC5; GSTT4; GSTT2; GDAP1L1,glutathione S-transferase theta 4 [Source:HGNC Symbol;Acc:HGNC:26930]; chloride intracellular channel 3 [Source:HGNC Symbol;Acc:HGNC:2064]; chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]; glutathione S-transferase theta 2B [Source:HGNC Symbol;Acc:HGNC:33437]; ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]; chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063]; glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]; glutathione S-transferase theta 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:4642]; ganglioside induced differentiation associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:4213]; chloride intracellular channel 5 [Source:HGNC Symbol;Acc:HGNC:13517]; chloride intracellular channel 4 [Source:HGNC Symbol;Acc:HGNC:13518]; glutathione S-transferase omega 2 [Source:HGNC Symbol;Acc:HGNC:23064]
FBgn0038213,20.07443729159746,0.0062379023791442,0.2100690114685296,0.5146847458574528,0.6067733345822978,0.8627251423986921,0.1081193157802065,N/A,N/A,N/A
FBgn0015765,323.85920617728624,0.0098255129278462,0.0703553967784813,0.393168759498033,0.6941948418832256,0.9016619272474082,0.0276615440753874,ENSG00000185386,MAPK11,mitogen-activated protein kinase 11 [Source:HGNC Symbol;Acc:HGNC:6873]
FBgn0086371,614.9681859826389,-0.0232787999458106,0.0460211787019221,-0.8713175116383699,0.3835808114700691,0.7351490236185656,-0.0400990589092235,N/A,N/A,N/A
FBgn0039228,7.516388211557148,-0.0040148949190553,0.3531308586039259,-0.5405802037038806,0.5887969657663604,,-0.1908955514782365,N/A,N/A,N/A
FBgn0011289,1455.4066096998984,-0.0335919333095146,0.0409523885762697,-1.2454501358049337,0.2129663339490535,0.5747419910978815,-0.0510041579138515,ENSG00000242441; ENSG00000165417,GTF2A1L; GTF2A1,general transcription factor IIA subunit 1 like [Source:HGNC Symbol;Acc:HGNC:30727]; general transcription factor IIA subunit 1 [Source:HGNC Symbol;Acc:HGNC:4646]
FBgn0037724,0.5825602300922416,0.0039656386332472,1.5342628165498349,1.4653992164593257,0.1428120310989271,,2.2483075292148063,N/A,N/A,N/A
FBgn0270927,420.7969611571477,-0.03234239926104,0.057932760317297,-1.1457729778275223,0.2518890988362269,0.6232849767459409,-0.0663777913025175,ENSG00000169919,GUSB,glucuronidase beta [Source:HGNC Symbol;Acc:HGNC:4696]
FBgn0038930,3597.8576985036507,-0.0001185912766613,0.1035834440470064,-0.0180045826404534,0.9856351975860286,0.9960286297649228,-0.0018649766785271,N/A,N/A,N/A
FBgn0037255,594.9555702537825,0.0009162134030351,0.0689254413668862,0.0356997901813025,0.9715217378578328,0.992545880875017,0.0024606237949515,N/A,N/A,N/A
FBgn0004237,2229.1348572773013,0.0002642245360149,0.0382750421838211,0.0123265392806694,0.9901650936789184,0.9969479967949196,0.0004717988109481,N/A,N/A,N/A
FBgn0051472,944.8224704635478,0.004450807745972,0.0553068528842205,0.1723369715190871,0.8631726200799587,0.9605565146062266,0.0095314155303182,ENSG00000108439,PNPO,pyridoxamine 5'-phosphate oxidase [Source:HGNC Symbol;Acc:HGNC:30260]
FBgn0039124,0.9020415090307956,0.0004913944049966,0.9712719212681772,0.1904957548463406,0.8489206694237716,,0.1850231778030369,ENSG00000204256; ENSG00000169925,BRD3; BRD2,bromodomain containing 3 [Source:HGNC Symbol;Acc:HGNC:1104]; bromodomain containing 2 [Source:HGNC Symbol;Acc:HGNC:1103]
FBgn0051216,709.3254969476478,0.0056181177326681,0.0760830518664626,0.2531765314904736,0.8001318010103499,0.940195043060761,0.0192624431767608,N/A,N/A,N/A
FBgn0037573,896.5819503556544,-0.0045665412845502,0.0400159905194377,-0.1830079196369374,0.8547918045926777,0.9589940135330994,-0.0073232431771737,ENSG00000141543,EIF4A3,eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]
FBgn0037556,1716.073800462883,-0.03991121316538,0.0404705962796149,-1.4577187222082928,0.1449180892600269,0.4778543071186879,-0.0589947458957279,ENSG00000107874,CUEDC2,CUE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28352]
FBgn0267939,0.221931768323114,-8.75933628675588e-05,1.8210875671987723,-0.2492336399763103,0.8031800593273538,,-0.4538762830885536,N/A,N/A,N/A
FBgn0037574,239.5244567890582,0.0707223667953683,0.070117060946592,1.9635131481987669,0.0495865782300531,0.2693820906902414,0.1376757710816877,ENSG00000173085,COQ2,"coenzyme Q2, polyprenyltransferase [Source:HGNC Symbol;Acc:HGNC:25223]"
FBgn0264789,16.572650337172767,0.0043120080579345,0.2311438256452326,0.3878098689094549,0.6981567416721469,0.9033072523299188,0.0896398567227075,N/A,N/A,N/A
FBgn0002578,9.508441229281674,0.0015149670677374,1.651713321659251,1.1674181200754907,,,1.9282400608750871,N/A,N/A,N/A
FBgn0051030,4917.762425811605,-0.1323323798366925,0.0342736584105951,-4.258238871090023,2.0604371692731936e-05,0.0010585838016752,-0.1459454244984578,N/A,N/A,N/A
FBgn0261641,2218.598081644408,0.0598227921049972,0.0586721382458998,1.804508335796713,0.0711516535802826,0.3289886547382485,0.1058743625437433,N/A,N/A,N/A
FBgn0262871,1921.068588047804,0.0029960551009529,0.0378788628387205,0.1210259135109725,0.9036705100427702,0.972891017371297,0.0045843239778129,ENSG00000184887; ENSG00000166016; ENSG00000151136; ENSG00000133243; ENSG00000132640; ENSG00000178502; ENSG00000123444; ENSG00000183826; ENSG00000121067,BTBD6; ABTB3; BTBD2; ABTB2; KLHL11; BTBD9; SPOP; BTBD3; KBTBD4,BTB domain containing 9 [Source:HGNC Symbol;Acc:HGNC:21228]; ankyrin repeat and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23844]; kelch repeat and BTB domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23761]; ankyrin repeat and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23842]; BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19897]; kelch like family member 11 [Source:HGNC Symbol;Acc:HGNC:19008]; BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15854]; BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15504]; speckle type BTB/POZ protein [Source:HGNC Symbol;Acc:HGNC:11254]
FBgn0038168,505.9404248380509,-0.0278187444935928,0.0562345206850448,-1.0136953933478117,0.3107281228945009,0.6812497714576224,-0.0570046745655521,ENSG00000185085,INTS5,integrator complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29352]
FBgn0039759,101.2084103866444,0.0055772578620659,0.1672006297547572,0.3830997454241382,0.7016458083800081,0.9040868203002016,0.064054518693803,ENSG00000095917; ENSG00000172236; ENSG00000116176; ENSG00000197253,TPSD1; TPSB2; TPSAB1; TPSG1,tryptase delta 1 [Source:HGNC Symbol;Acc:HGNC:14118]; tryptase gamma 1 [Source:HGNC Symbol;Acc:HGNC:14134]; tryptase alpha/beta 1 [Source:HGNC Symbol;Acc:HGNC:12019]; tryptase beta 2 [Source:HGNC Symbol;Acc:HGNC:14120]
FBgn0039654,283.5155390286162,0.0077078756928754,0.0598328481230033,0.2984560784142787,0.7653550936913591,0.9268350493241854,0.0178574772111487,ENSG00000112983,BRD8,bromodomain containing 8 [Source:HGNC Symbol;Acc:HGNC:19874]
FBgn0039532,738.048258780095,-0.0521910417470398,0.0386752745543996,-1.85025863864433,0.0642762809857187,0.3120304770450779,-0.0715592608462192,N/A,N/A,N/A
FBgn0027518,384.4911401631692,-0.0237844678193235,0.0509713275718171,-0.8748488091517815,0.3816561755983457,0.7341897064542058,-0.0445922052270896,ENSG00000127580,WDR24,WD repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:20852]
FBgn0037750,43.64644160330914,0.0365263260589526,0.1313947265452281,1.701912147212037,0.0887718383235218,0.3699783447671114,0.2236222811869277,N/A,N/A,N/A
FBgn0010772,3650.04600647602,0.0654605400415808,0.0516529801239491,1.974489356056744,0.0483261265510834,0.2656885463973095,0.1019882594633482,ENSG00000197976,AKAP17A,A-kinase anchoring protein 17A [Source:HGNC Symbol;Acc:HGNC:18783]
FBgn0038945,0.4109662802155445,0.0024758931519056,1.5480780053834249,0.9195334314639992,0.3578166274896328,,1.423509480464164,N/A,N/A,N/A
FBgn0024833,1337.0053227849178,-0.0294798049558663,0.0377893590259621,-1.1393163584619002,0.2545712278339649,0.6258664592742041,-0.0430540349140685,ENSG00000072958,AP1M1,adaptor related protein complex 1 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:13667]
FBgn0025680,6080.678152704255,-0.0218682826933281,0.0339931107998787,-0.8963470143901655,0.3700674566921775,0.7272126021055547,-0.0304696233753054,N/A,N/A,N/A
FBgn0037539,595.9965793612073,0.1666506837943912,0.0405782476356009,4.513360727636267,6.380835666493713e-06,0.0003870164503365,0.1831442692748207,ENSG00000165006; ENSG00000246922,UBAP1; UBAP1L,ubiquitin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:12461]; ubiquitin associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:40028]
FBgn0266719,989.095368590258,-0.0007152307941464,0.0548301945804844,-0.0274092637971877,0.9781333095840484,0.9943446825943352,-0.0015028552673076,ENSG00000007516,BAIAP3,BAI1 associated protein 3 [Source:HGNC Symbol;Acc:HGNC:948]
FBgn0039277,1625.1299462891138,-0.041998734317447,0.0406188951412854,-1.5140454607985756,0.1300143097867601,0.4519850720956869,-0.0614988538113165,N/A,N/A,N/A
FBgn0039421,1.7669020775319837,0.0020772934744532,0.7015927875798934,0.5486578878406425,0.5832402513724229,,0.3849344169578129,ENSG00000183977; ENSG00000155367; ENSG00000164088; ENSG00000213889; ENSG00000172840; ENSG00000100034; ENSG00000111110,PPM1J; PP2D1; PPM1M; PPM1H; PDP2; PPM1F; PPM1N,"protein phosphatase, Mg2+/Mn2+ dependent 1F [Source:HGNC Symbol;Acc:HGNC:19388]; protein phosphatase, Mg2+/Mn2+ dependent 1N (putative) [Source:HGNC Symbol;Acc:HGNC:26845]; protein phosphatase, Mg2+/Mn2+ dependent 1H [Source:HGNC Symbol;Acc:HGNC:18583]; protein phosphatase, Mg2+/Mn2+ dependent 1J [Source:HGNC Symbol;Acc:HGNC:20785]; protein phosphatase 2C like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28406]; pyruvate dehydrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]; protein phosphatase, Mg2+/Mn2+ dependent 1M [Source:HGNC Symbol;Acc:HGNC:26506]"
FBgn0043455,446.18079664837546,0.0225308210608768,0.0585849285060265,0.8352602177431333,0.4035712111917214,0.7497698664140252,0.0489336601404096,ENSG00000143751,SDE2,SDE2 telomere maintenance homolog [Source:HGNC Symbol;Acc:HGNC:26643]
FBgn0003567,648.5461216884099,-0.0718840142392237,0.0395092775311306,-2.360545377653604,0.0182480856572806,0.148853717272602,-0.0932634424505438,N/A,N/A,N/A
FBgn0039674,3056.348764904962,0.0357365645040366,0.0462049884643291,1.2716813631240798,0.2034863549622804,0.562646976017924,0.0587580227134504,ENSG00000108528,SLC25A11,solute carrier family 25 member 11 [Source:HGNC Symbol;Acc:HGNC:10981]
FBgn0038915,0.7018010830629934,0.0004927158461873,1.032978576976263,0.1584132650728691,0.8741311617424782,,0.1636375091291358,N/A,N/A,N/A
FBgn0039818,6.6643200477798645,-0.007373270438413,0.3635023285582781,-1.0226742611340636,0.3064618849644044,,-0.3717444752788487,N/A,N/A,N/A
FBgn0038286,2648.40000242697,-0.0605846207034274,0.0329884409973949,-2.344791232032733,0.0190377360386361,0.1537181646784472,-0.0773510072091207,N/A,N/A,N/A
FBgn0010113,1429.7498476231378,-0.0163836332493609,0.0551213125579631,-0.6209219449714208,0.5346509814726392,0.8225660499484048,-0.034226032602868,ENSG00000112406,HECA,"hdc homolog, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:21041]"
FBgn0037298,5989.98660226165,0.0917940965146317,0.057129782900038,2.365379732214573,0.0180115923286712,0.1478642742841794,0.1351336305775685,ENSG00000143653,SCCPDH,saccharopine dehydrogenase (putative) [Source:HGNC Symbol;Acc:HGNC:24275]
